Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,EBIT,Num_Owned_Sites
31,site_CHHATTISGARH_30090,31,2055,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,83596.71084330876,1495.71,1.0,16793939.725661933,0
31,site_CHHATTISGARH_30252,31,2055,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,82835.88648699816,1495.71,1.0,16641095.932493493,0
31,site_HARYANA_30676,31,2055,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,82179.70005586713,1495.71,1.0,16509273.098053679,0
31,site_CHHATTISGARH_31044,31,2055,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,82922.33577522862,1495.71,1.0,16658462.933195129,0
31,site_CHHATTISGARH_31152,31,2055,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,81658.28437880761,1495.71,1.0,16404524.677162275,0
31,site_HARYANA_32026,31,2055,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,81169.288272038,1495.71,1.0,16306289.09994483,0
31,site_ODISHA_32323,31,2055,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,82221.5445886219,1495.71,1.0,16517679.344589487,0
31,site_ODISHA_32485,31,2055,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,82062.36989894256,1495.71,1.0,16485702.367058218,0
31,site_CHHATTISGARH_32664,31,2055,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,81353.87970018713,1495.71,1.0,16343372.105806395,0
31,site_ODISHA_33259,31,2055,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,,1495.71,1.0,-125000000.0,0
31,site_PUNJAB_33465,31,2055,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,,1495.71,1.0,-125000000.0,0
32,site_GUJARAT_30062,32,2056,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27931432.1074545,0
32,site_CHHATTISGARH_30090,32,2056,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,86206.10536661877,1495.71,1.0,18879921.166465282,0
32,site_CHHATTISGARH_30252,32,2056,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,86667.69949907018,1495.71,1.0,18981014.47992055,0
32,site_HARYANA_30676,32,2056,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,85954.95827667468,1495.71,1.0,18824917.669448838,0
32,site_CHHATTISGARH_31044,32,2056,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,86791.83017992385,1495.71,1.0,19008200.22806321,0
32,site_CHHATTISGARH_31152,32,2056,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,87525.09294559412,1495.71,1.0,19168791.443166643,0
32,site_HARYANA_32026,32,2056,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,87940.25366172602,1495.71,1.0,19259715.416110888,0
32,site_ODISHA_32323,32,2056,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,86725.74963532262,1495.71,1.0,18993727.987757236,0
32,site_ODISHA_32485,32,2056,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,87913.47862282979,1495.71,1.0,19253851.439059153,0
32,site_CHHATTISGARH_32664,32,2056,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,88274.83181224013,1495.71,1.0,19332991.0742428,0
32,site_ODISHA_33259,32,2056,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,,1495.71,1.0,-125000000.0,0
32,site_PUNJAB_33465,32,2056,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,,1495.71,1.0,-125000000.0,0
33,site_GUJARAT_30062,33,2057,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27476005.005111814,0
33,site_CHHATTISGARH_30090,33,2057,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,81922.50082023747,1495.71,1.0,16666919.760398299,0
33,site_CHHATTISGARH_30252,33,2057,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,83615.45034953381,1495.71,1.0,17011345.939783394,0
33,site_HARYANA_30676,33,2057,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,82445.92315819563,1495.71,1.0,16773408.673947126,0
33,site_CHHATTISGARH_31044,33,2057,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,83739.98867234861,1495.71,1.0,17036682.9377103,0
33,site_CHHATTISGARH_31152,33,2057,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,82876.26869538013,1495.71,1.0,16860961.354415685,0
33,site_HARYANA_32026,33,2057,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,81879.00797832289,1495.71,1.0,16658071.254809693,0
33,site_ODISHA_32323,33,2057,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,82306.90938300369,1495.71,1.0,16745126.682876095,0
33,site_ODISHA_32485,33,2057,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,84116.63535928755,1495.71,1.0,17113310.726735026,0
33,site_CHHATTISGARH_32664,33,2057,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,82639.41669047142,1495.71,1.0,16812774.429927558,0
33,site_ODISHA_33259,33,2057,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,82057.89889321868,1495.71,1.0,16694466.146256834,0
33,site_PUNJAB_33465,33,2057,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,,1495.71,1.0,-125000000.0,0
34,site_GUJARAT_30062,34,2058,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27984778.600859057,0
34,site_CHHATTISGARH_30090,34,2058,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,79243.2161374493,1495.71,1.0,14839761.227319151,0
34,site_CHHATTISGARH_30252,34,2058,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,78945.06238364788,1495.71,1.0,14783926.409764946,0
34,site_HARYANA_30676,34,2058,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,78804.57971084623,1495.71,1.0,14757618.425024197,0
34,site_CHHATTISGARH_31044,34,2058,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,79214.8888211278,1495.71,1.0,14834456.412208006,0
34,site_CHHATTISGARH_31152,34,2058,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,79928.40185226202,1495.71,1.0,14968074.954346001,0
34,site_HARYANA_32026,34,2058,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,79024.76370912399,1495.71,1.0,14798851.960458353,0
34,site_ODISHA_32323,34,2058,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,80181.35661912193,1495.71,1.0,15015445.423699513,0
34,site_ODISHA_32485,34,2058,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,78219.57946804022,1495.71,1.0,14648066.28486237,0
34,site_CHHATTISGARH_32664,34,2058,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,77950.51925565407,1495.71,1.0,14597679.772272363,0
34,site_ODISHA_33259,34,2058,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,80243.56849929878,1495.71,1.0,15027095.75154242,0
34,site_PUNJAB_33465,34,2058,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,79044.06354342778,1495.71,1.0,14802466.21221079,0
34,site_ODISHA_34411,34,2058,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,,1495.71,1.0,,0
35,site_GUJARAT_30062,35,2059,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27268908.741663214,0
35,site_CHHATTISGARH_30090,35,2059,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,82850.87732673045,1495.71,1.0,16901668.008610353,0
35,site_CHHATTISGARH_30252,35,2059,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,83446.70082857797,1495.71,1.0,17023216.643276483,0
35,site_HARYANA_30676,35,2059,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,82807.67096350517,1495.71,1.0,16892853.864081576,0
35,site_CHHATTISGARH_31044,35,2059,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,83729.0995885683,1495.71,1.0,17080826.29378842,0
35,site_CHHATTISGARH_31152,35,2059,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,82667.71802199079,1495.71,1.0,16864303.31361516,0
35,site_HARYANA_32026,35,2059,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,82187.60882799713,1495.71,1.0,16766360.522101179,0
35,site_ODISHA_32323,35,2059,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,83819.37059894574,1495.71,1.0,17099241.676913247,0
35,site_ODISHA_32485,35,2059,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,83024.66174418289,1495.71,1.0,16937120.216524422,0
35,site_CHHATTISGARH_32664,35,2059,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,83990.72467410754,1495.71,1.0,17134198.092388302,0
35,site_ODISHA_33259,35,2059,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,81842.98516925845,1495.71,1.0,16696056.925375909,0
35,site_PUNJAB_33465,35,2059,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,83532.5822561357,1495.71,1.0,17040736.54678893,0
35,site_ODISHA_34411,35,2059,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,,1495.71,1.0,-125000000.0,0
36,site_GUJARAT_30062,36,2060,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27491941.835193366,0
36,site_CHHATTISGARH_30090,36,2060,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,87499.75541782416,1495.71,1.0,19127881.088845283,0
36,site_CHHATTISGARH_30252,36,2060,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,87908.56404983962,1495.71,1.0,19217248.68609108,0
36,site_HARYANA_30676,36,2060,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,87635.36784778992,1495.71,1.0,19157526.639534757,0
36,site_CHHATTISGARH_31044,36,2060,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,87357.04224446027,1495.71,1.0,19096683.280384213,0
36,site_CHHATTISGARH_31152,36,2060,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,88208.15435756092,1495.71,1.0,19282740.61522962,0
36,site_HARYANA_32026,36,2060,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,86031.34512486192,1495.71,1.0,18806879.306162626,0
36,site_ODISHA_32323,36,2060,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,86439.6038249147,1495.71,1.0,18896126.685550228,0
36,site_ODISHA_32485,36,2060,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,86942.66235127208,1495.71,1.0,19006097.77777724,0
36,site_CHHATTISGARH_32664,36,2060,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,86719.42925069014,1495.71,1.0,18957297.913336053,0
36,site_ODISHA_33259,36,2060,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,86842.04091994006,1495.71,1.0,18984101.433166683,0
36,site_PUNJAB_33465,36,2060,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,85616.03461084624,1495.71,1.0,18716090.365220964,0
36,site_ODISHA_34411,36,2060,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,,1495.71,1.0,-125000000.0,0
37,site_GUJARAT_30062,37,2061,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27966759.494742192,0
37,site_CHHATTISGARH_30090,37,2061,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,91011.79986059526,1495.71,1.0,21118950.211037695,0
37,site_CHHATTISGARH_30252,37,2061,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,89730.08148107961,1495.71,1.0,20821532.220370293,0
37,site_HARYANA_30676,37,2061,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,90785.83085775538,1495.71,1.0,21066514.943000793,0
37,site_CHHATTISGARH_31044,37,2061,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,90215.6402484023,1495.71,1.0,20934204.329342157,0
37,site_CHHATTISGARH_31152,37,2061,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,90205.09748055068,1495.71,1.0,20931757.919209793,0
37,site_HARYANA_32026,37,2061,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,91207.81294918859,1495.71,1.0,21164434.32040654,0
37,site_ODISHA_32323,37,2061,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,91773.30308598978,1495.71,1.0,21295654.206863374,0
37,site_ODISHA_32485,37,2061,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,91684.48871796884,1495.71,1.0,21275045.162551165,0
37,site_CHHATTISGARH_32664,37,2061,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,91834.41652648115,1495.71,1.0,21309835.35380189,0
37,site_ODISHA_33259,37,2061,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,89685.20007029189,1495.71,1.0,20811117.65565145,0
37,site_PUNJAB_33465,37,2061,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,91766.3287216966,1495.71,1.0,21294035.831526443,0
37,site_ODISHA_34411,37,2061,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,,1495.71,1.0,-125000000.0,0
37,site_HARYANA_35158,37,2061,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,,1495.71,1.0,,0
38,site_GUJARAT_30062,38,2062,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27278850.792717773,0
38,site_CHHATTISGARH_30090,38,2062,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,86396.74392847267,1495.71,1.0,18840124.32156317,0
38,site_CHHATTISGARH_30252,38,2062,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,86872.56459679363,1495.71,1.0,18943884.256698668,0
38,site_HARYANA_30676,38,2062,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,87201.94399829059,1495.71,1.0,19015710.445869654,0
38,site_CHHATTISGARH_31044,38,2062,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,86075.9234382032,1495.71,1.0,18770164.53318751,0
38,site_CHHATTISGARH_31152,38,2062,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,86014.21659892055,1495.71,1.0,18756708.418168426,0
38,site_HARYANA_32026,38,2062,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,87005.44672833709,1495.71,1.0,18972861.226947278,0
38,site_ODISHA_32323,38,2062,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,86790.80245766527,1495.71,1.0,18926054.778457552,0
38,site_ODISHA_32485,38,2062,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,87936.12415486311,1495.71,1.0,19175809.59770462,0
38,site_CHHATTISGARH_32664,38,2062,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,85778.08228672842,1495.71,1.0,18705215.73920855,0
38,site_ODISHA_33259,38,2062,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,86696.20367658974,1495.71,1.0,18905426.075162813,0
38,site_PUNJAB_33465,38,2062,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,87061.59531948324,1495.71,1.0,18985105.28140551,0
38,site_ODISHA_34411,38,2062,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,87870.35281565259,1495.71,1.0,19161467.156645164,0
38,site_HARYANA_35158,38,2062,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,,1495.71,1.0,-125000000.0,0
39,site_GUJARAT_30062,39,2063,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27419591.427126084,0
39,site_CHHATTISGARH_30090,39,2063,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,91095.89316318031,1495.71,1.0,20904062.700804785,0
39,site_CHHATTISGARH_30252,39,2063,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,91185.55170572404,1495.71,1.0,20924636.930113196,0
39,site_HARYANA_30676,39,2063,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,91355.07599218524,1495.71,1.0,20963538.20425898,0
39,site_CHHATTISGARH_31044,39,2063,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,90427.0990849956,1495.71,1.0,20750592.408579215,0
39,site_CHHATTISGARH_31152,39,2063,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,90015.79122442847,1495.71,1.0,20656208.293027177,0
39,site_HARYANA_32026,39,2063,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,90328.94417772962,1495.71,1.0,20728068.49158767,0
39,site_ODISHA_32323,39,2063,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,89998.60676739053,1495.71,1.0,20652264.92132373,0
39,site_ODISHA_32485,39,2063,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,90216.31921054925,1495.71,1.0,20702224.084185034,0
39,site_CHHATTISGARH_32664,39,2063,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,89292.39947974977,1495.71,1.0,20490209.30160263,0
39,site_ODISHA_33259,39,2063,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,89335.49712494866,1495.71,1.0,20500099.054545507,0
39,site_PUNJAB_33465,39,2063,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,90546.33582582184,1495.71,1.0,20777954.04059051,0
39,site_ODISHA_34411,39,2063,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,89302.48624329659,1495.71,1.0,20492523.943133757,0
39,site_HARYANA_35158,39,2063,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,,1495.71,1.0,-125000000.0,0
39,site_PUNJAB_35697,39,2063,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,,1495.71,1.0,,0
40,site_GUJARAT_30062,40,2064,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27265923.82166675,0
40,site_CHHATTISGARH_30090,40,2064,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,93840.78697829269,1495.71,1.0,22726594.968988672,0
40,site_CHHATTISGARH_30252,40,2064,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,92964.80662127245,1495.71,1.0,22514447.869461536,0
40,site_HARYANA_30676,40,2064,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,92880.02823634888,1495.71,1.0,22493916.029540688,0
40,site_CHHATTISGARH_31044,40,2064,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,93668.1962533214,1495.71,1.0,22684796.51835619,0
40,site_CHHATTISGARH_31152,40,2064,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,92744.45820955293,1495.71,1.0,22461083.343582496,0
40,site_HARYANA_32026,40,2064,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,93066.90990267003,1495.71,1.0,22539175.49585989,0
40,site_ODISHA_32323,40,2064,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,94460.738459971,1495.71,1.0,22876736.35929677,0
40,site_ODISHA_32485,40,2064,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,95175.73592490517,1495.71,1.0,23049896.222003058,0
40,site_CHHATTISGARH_32664,40,2064,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,93001.76134224667,1495.71,1.0,22523397.655613333,0
40,site_ODISHA_33259,40,2064,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,95103.0910223794,1495.71,1.0,23032302.89899899,0
40,site_PUNJAB_33465,40,2064,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,93965.53726807138,1495.71,1.0,22756807.30415076,0
40,site_ODISHA_34411,40,2064,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,93127.94978096812,1495.71,1.0,22553958.285259962,0
40,site_HARYANA_35158,40,2064,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,,1495.71,1.0,-125000000.0,0
40,site_PUNJAB_35697,40,2064,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,,1495.71,1.0,-125000000.0,0
41,site_GUJARAT_30062,41,2065,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27374114.429309458,0
41,site_CHHATTISGARH_30090,41,2065,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,90246.53233780348,1495.71,1.0,20621938.344165042,0
41,site_CHHATTISGARH_30252,41,2065,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,89075.76956175285,1495.71,1.0,20354411.192063645,0
41,site_HARYANA_30676,41,2065,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,89019.87550422433,1495.71,1.0,20341639.024775878,0
41,site_CHHATTISGARH_31044,41,2065,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,88580.61520284033,1495.71,1.0,20241265.097739294,0
41,site_CHHATTISGARH_31152,41,2065,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,88959.40054600623,1495.71,1.0,20327820.090935066,0
41,site_HARYANA_32026,41,2065,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,90287.31469465827,1495.71,1.0,20631257.386424094,0
41,site_ODISHA_32323,41,2065,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,90445.70276074263,1495.71,1.0,20667450.12257287,0
41,site_ODISHA_32485,41,2065,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,89614.81298502187,1495.71,1.0,20477586.232162386,0
41,site_CHHATTISGARH_32664,41,2065,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,90191.90943336453,1495.71,1.0,20609456.643889815,0
41,site_ODISHA_33259,41,2065,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,89349.87293354282,1495.71,1.0,20417045.652209133,0
41,site_PUNJAB_33465,41,2065,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,90028.99947733004,1495.71,1.0,20572230.625538006,0
41,site_ODISHA_34411,41,2065,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,89137.97906427912,1495.71,1.0,20368626.480920568,0
41,site_HARYANA_35158,41,2065,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,89461.21549843368,1495.71,1.0,20442488.17558129,0
41,site_PUNJAB_35697,41,2065,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,,1495.71,1.0,-125000000.0,0
41,site_ODISHA_36283,41,2065,SAFProductionSite,site_ODISHA_36283,ODISHA,inv_143,,1495.71,1.0,,0
42,site_GUJARAT_30062,42,2066,SAFProductionSite,site_GUJARAT_30062,GUJARAT,inv_102,0.0,1540.71,1.0,-27288185.788499225,0
42,site_CHHATTISGARH_30090,42,2066,SAFProductionSite,site_CHHATTISGARH_30090,CHHATTISGARH,inv_103,92561.45550663158,1495.71,1.0,22066366.41443889,0
42,site_CHHATTISGARH_30252,42,2066,SAFProductionSite,site_CHHATTISGARH_30252,CHHATTISGARH,inv_106,92939.7600829809,1495.71,1.0,22156553.062350705,0
42,site_HARYANA_30676,42,2066,SAFProductionSite,site_HARYANA_30676,HARYANA,inv_112,93759.15986444878,1495.71,1.0,22351895.451024458,0
42,site_CHHATTISGARH_31044,42,2066,SAFProductionSite,site_CHHATTISGARH_31044,CHHATTISGARH,inv_116,91655.60383088225,1495.71,1.0,21850414.159963116,0
42,site_CHHATTISGARH_31152,42,2066,SAFProductionSite,site_CHHATTISGARH_31152,CHHATTISGARH,inv_117,94155.23517397742,1495.71,1.0,22446318.587090448,0
42,site_HARYANA_32026,42,2066,SAFProductionSite,site_HARYANA_32026,HARYANA,inv_124,91431.33873674025,1495.71,1.0,21796950.05101818,0
42,site_ODISHA_32323,42,2066,SAFProductionSite,site_ODISHA_32323,ODISHA,inv_126,93439.02001988568,1495.71,1.0,22275575.09634413,0
42,site_ODISHA_32485,42,2066,SAFProductionSite,site_ODISHA_32485,ODISHA,inv_127,91788.65665321889,1495.71,1.0,21882133.5437399,0
42,site_CHHATTISGARH_32664,42,2066,SAFProductionSite,site_CHHATTISGARH_32664,CHHATTISGARH,inv_128,93467.46050589468,1495.71,1.0,22282355.220768973,0
42,site_ODISHA_33259,42,2066,SAFProductionSite,site_ODISHA_33259,ODISHA,inv_131,93079.26604770106,1495.71,1.0,22189810.855431706,0
42,site_PUNJAB_33465,42,2066,SAFProductionSite,site_PUNJAB_33465,PUNJAB,inv_132,91465.66121439666,1495.71,1.0,21805132.424167693,0
42,site_ODISHA_34411,42,2066,SAFProductionSite,site_ODISHA_34411,ODISHA,inv_136,91443.23619207078,1495.71,1.0,21799786.367790475,0
42,site_HARYANA_35158,42,2066,SAFProductionSite,site_HARYANA_35158,HARYANA,inv_139,93014.14617117109,1495.71,1.0,22174286.47707671,0
42,site_PUNJAB_35697,42,2066,SAFProductionSite,site_PUNJAB_35697,PUNJAB,inv_141,,1495.71,1.0,-125000000.0,0
