Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,EBIT,Num_Owned_Sites,State_Spot_Price
36,site_PUNJAB_416,36,2060,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,96676.32619741274,1495.71,1.0,62480942.85812588,0,468.0
36,site_PUNJAB_920,36,2060,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27318357.772970777,0,468.0
36,site_PUNJAB_1100,36,2060,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27222894.414550066,0,468.0
36,site_CHHATTISGARH_1433,36,2060,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27808390.063033666,0,468.0
36,site_CHHATTISGARH_2315,36,2060,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27328656.77226855,0,468.0
36,site_PUNJAB_2918,36,2060,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,,1495.71,1.0,-125000000.0,0,468.0
36,site_PUNJAB_3026,36,2060,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,,1495.71,1.0,-125000000.0,0,468.0
36,site_CHHATTISGARH_3071,36,2060,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,,1495.71,1.0,-125000000.0,0,468.0
36,site_ODISHA_3414,36,2060,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,,1495.71,1.0,,0,468.0
36,site_HARYANA_3513,36,2060,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,,1495.71,1.0,,0,468.0
37,site_WEST_BENGAL_001,37,2061,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27173479.001681548,0,1540.71
37,site_CHHATTISGARH_101,37,2061,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,97980.5894892219,1495.71,1.0,63323875.180989206,0,468.0
37,site_PUNJAB_416,37,2061,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,96681.38684373091,1495.71,1.0,62484213.50323485,0,468.0
37,site_PUNJAB_920,37,2061,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,96743.9497095231,1495.71,1.0,62524647.25776769,0,468.0
37,site_PUNJAB_1100,37,2061,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27327608.510477584,0,468.0
37,site_CHHATTISGARH_1433,37,2061,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27898263.61276867,0,468.0
37,site_CHHATTISGARH_2315,37,2061,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27933534.409379657,0,468.0
37,site_PUNJAB_2918,37,2061,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27562504.811477847,0,468.0
37,site_PUNJAB_3026,37,2061,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27310047.39065925,0,468.0
37,site_CHHATTISGARH_3071,37,2061,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,,1495.71,1.0,-125000000.0,0,468.0
37,site_ODISHA_3414,37,2061,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,,1495.71,1.0,-125000000.0,0,468.0
37,site_HARYANA_3513,37,2061,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,,1495.71,1.0,-125000000.0,0,468.0
37,site_HARYANA_3567,37,2061,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,,1495.71,1.0,,0,468.0
38,site_WEST_BENGAL_001,38,2062,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27168146.772138797,0,1540.71
38,site_CHHATTISGARH_101,38,2062,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,95785.2029107415,1495.71,1.0,61905018.78918311,0,468.0
38,site_PUNJAB_416,38,2062,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,95546.22982810016,1495.71,1.0,61750572.87560286,0,468.0
38,site_PUNJAB_920,38,2062,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,97911.88282611663,1495.71,1.0,63279470.751690924,0,468.0
38,site_PUNJAB_1100,38,2062,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27494184.095747136,0,468.0
38,site_CHHATTISGARH_1433,38,2062,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27281113.896872744,0,468.0
38,site_CHHATTISGARH_2315,38,2062,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27450796.9037928,0,468.0
38,site_PUNJAB_2918,38,2062,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27645747.300219614,0,468.0
38,site_PUNJAB_3026,38,2062,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27241653.9521489,0,468.0
38,site_CHHATTISGARH_3071,38,2062,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27671810.933537353,0,468.0
38,site_ODISHA_3414,38,2062,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,,1495.71,1.0,-125000000.0,0,468.0
38,site_HARYANA_3513,38,2062,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,,1495.71,1.0,-125000000.0,0,468.0
38,site_HARYANA_3567,38,2062,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,,1495.71,1.0,-125000000.0,0,468.0
39,site_WEST_BENGAL_001,39,2063,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27266876.2954924,0,1540.71
39,site_CHHATTISGARH_101,39,2063,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,96414.9216110866,1495.71,1.0,62311999.68802914,0,468.0
39,site_PUNJAB_416,39,2063,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,96777.7382337976,1495.71,1.0,62546484.44312103,0,468.0
39,site_PUNJAB_920,39,2063,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,97677.84993311884,1495.71,1.0,63128217.63327536,0,468.0
39,site_PUNJAB_1100,39,2063,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,96701.77415784975,1495.71,1.0,62497389.62047672,0,468.0
39,site_CHHATTISGARH_1433,39,2063,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27158832.689004913,0,468.0
39,site_CHHATTISGARH_2315,39,2063,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27156619.096420486,0,468.0
39,site_PUNJAB_2918,39,2063,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27374518.11206381,0,468.0
39,site_PUNJAB_3026,39,2063,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27870250.38204641,0,468.0
39,site_CHHATTISGARH_3071,39,2063,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27705399.09677318,0,468.0
39,site_ODISHA_3414,39,2063,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,,1495.71,1.0,-125000000.0,0,468.0
39,site_HARYANA_3513,39,2063,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,,1495.71,1.0,-125000000.0,0,468.0
39,site_HARYANA_3567,39,2063,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,,1495.71,1.0,-125000000.0,0,468.0
40,site_WEST_BENGAL_001,40,2064,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27171138.706139147,0,1540.71
40,site_CHHATTISGARH_101,40,2064,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27754611.809237704,0,468.0
40,site_PUNJAB_416,40,2064,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27184338.05229488,0,468.0
40,site_PUNJAB_920,40,2064,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27790113.642573394,0,468.0
40,site_PUNJAB_1100,40,2064,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27802710.93266874,0,468.0
40,site_CHHATTISGARH_1433,40,2064,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27735884.06668755,0,468.0
40,site_CHHATTISGARH_2315,40,2064,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27912605.771745298,0,468.0
40,site_PUNJAB_2918,40,2064,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27598388.344408575,0,468.0
40,site_PUNJAB_3026,40,2064,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27631914.88448261,0,468.0
40,site_CHHATTISGARH_3071,40,2064,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27521066.29329828,0,468.0
40,site_ODISHA_3414,40,2064,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27631663.66211427,0,468.0
40,site_HARYANA_3513,40,2064,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27649099.982799068,0,468.0
40,site_HARYANA_3567,40,2064,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,,1495.71,1.0,-125000000.0,0,468.0
40,site_HARYANA_4233,40,2064,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,,1495.71,1.0,,0,468.0
41,site_WEST_BENGAL_001,41,2065,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27492278.731198404,0,1540.71
41,site_CHHATTISGARH_101,41,2065,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27737212.73421517,0,468.0
41,site_PUNJAB_416,41,2065,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27615372.88822795,0,468.0
41,site_PUNJAB_920,41,2065,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27620846.418140464,0,468.0
41,site_PUNJAB_1100,41,2065,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27214358.545766745,0,468.0
41,site_CHHATTISGARH_1433,41,2065,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27528407.99909,0,468.0
41,site_CHHATTISGARH_2315,41,2065,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27195129.117299,0,468.0
41,site_PUNJAB_2918,41,2065,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27465237.84709716,0,468.0
41,site_PUNJAB_3026,41,2065,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27732993.178674713,0,468.0
41,site_CHHATTISGARH_3071,41,2065,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27301231.727497566,0,468.0
41,site_ODISHA_3414,41,2065,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27365050.89766973,0,468.0
41,site_HARYANA_3513,41,2065,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27704383.768992316,0,468.0
41,site_HARYANA_3567,41,2065,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27761455.08441255,0,468.0
41,site_HARYANA_4233,41,2065,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,,1495.71,1.0,-125000000.0,0,468.0
42,site_WEST_BENGAL_001,42,2066,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27433214.64791794,0,1540.71
42,site_CHHATTISGARH_101,42,2066,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27660292.422329,0,468.0
42,site_PUNJAB_416,42,2066,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27385621.403479096,0,468.0
42,site_PUNJAB_920,42,2066,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27767582.281525347,0,468.0
42,site_PUNJAB_1100,42,2066,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27361425.951748215,0,468.0
42,site_CHHATTISGARH_1433,42,2066,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27525361.3322943,0,468.0
42,site_CHHATTISGARH_2315,42,2066,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27334945.408494618,0,468.0
42,site_PUNJAB_2918,42,2066,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27457812.1191143,0,468.0
42,site_PUNJAB_3026,42,2066,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27176621.02639342,0,468.0
42,site_CHHATTISGARH_3071,42,2066,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27267069.147556346,0,468.0
42,site_ODISHA_3414,42,2066,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27286719.355047647,0,468.0
42,site_HARYANA_3513,42,2066,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27621303.5584577,0,468.0
42,site_HARYANA_3567,42,2066,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27338643.475124054,0,468.0
42,site_HARYANA_4233,42,2066,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,,1495.71,1.0,-125000000.0,0,468.0
43,site_WEST_BENGAL_001,43,2067,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27946761.417855293,0,1540.71
43,site_CHHATTISGARH_101,43,2067,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27922947.247261494,0,468.0
43,site_PUNJAB_416,43,2067,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27265571.140937764,0,468.0
43,site_PUNJAB_920,43,2067,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27385271.159258243,0,468.0
43,site_PUNJAB_1100,43,2067,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27483341.23911658,0,468.0
43,site_CHHATTISGARH_1433,43,2067,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27510315.570360634,0,468.0
43,site_CHHATTISGARH_2315,43,2067,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27502621.76997286,0,468.0
43,site_PUNJAB_2918,43,2067,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27828194.738046184,0,468.0
43,site_PUNJAB_3026,43,2067,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27353316.632374708,0,468.0
43,site_CHHATTISGARH_3071,43,2067,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27561866.88942165,0,468.0
43,site_ODISHA_3414,43,2067,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27734082.89066562,0,468.0
43,site_HARYANA_3513,43,2067,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27429728.170016482,0,468.0
43,site_HARYANA_3567,43,2067,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27719453.683141947,0,468.0
43,site_HARYANA_4233,43,2067,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,,1495.71,1.0,-125000000.0,0,468.0
44,site_WEST_BENGAL_001,44,2068,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27827140.46328338,0,1540.71
44,site_CHHATTISGARH_101,44,2068,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27215908.263321564,0,468.0
44,site_PUNJAB_416,44,2068,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27322879.262520757,0,468.0
44,site_PUNJAB_920,44,2068,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27436097.3034012,0,468.0
44,site_PUNJAB_1100,44,2068,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27383797.5079216,0,468.0
44,site_CHHATTISGARH_1433,44,2068,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27481618.088362783,0,468.0
44,site_CHHATTISGARH_2315,44,2068,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27276189.71451061,0,468.0
44,site_PUNJAB_2918,44,2068,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27841810.163551573,0,468.0
44,site_PUNJAB_3026,44,2068,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27629099.222183898,0,468.0
44,site_CHHATTISGARH_3071,44,2068,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27351984.991857927,0,468.0
44,site_ODISHA_3414,44,2068,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27857565.971949354,0,468.0
44,site_HARYANA_3513,44,2068,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27970076.850328907,0,468.0
44,site_HARYANA_3567,44,2068,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27729932.295426186,0,468.0
44,site_HARYANA_4233,44,2068,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27225624.676602207,0,468.0
45,site_WEST_BENGAL_001,45,2069,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27243527.910409644,0,1540.71
45,site_CHHATTISGARH_101,45,2069,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27839634.437918544,0,468.0
45,site_PUNJAB_416,45,2069,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,0.0,1495.71,1.0,-27894732.3157523,0,468.0
45,site_PUNJAB_920,45,2069,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,0.0,1495.71,1.0,-27867955.70537699,0,468.0
45,site_PUNJAB_1100,45,2069,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,0.0,1495.71,1.0,-27498423.47916798,0,468.0
45,site_CHHATTISGARH_1433,45,2069,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,0.0,1495.71,1.0,-27174232.218501378,0,468.0
45,site_CHHATTISGARH_2315,45,2069,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27596811.353811484,0,468.0
45,site_PUNJAB_2918,45,2069,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27847957.211600658,0,468.0
45,site_PUNJAB_3026,45,2069,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27210869.568712376,0,468.0
45,site_CHHATTISGARH_3071,45,2069,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27341464.134439413,0,468.0
45,site_ODISHA_3414,45,2069,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27555070.98538826,0,468.0
45,site_HARYANA_3513,45,2069,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27337865.55333834,0,468.0
45,site_HARYANA_3567,45,2069,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27632620.340530325,0,468.0
45,site_HARYANA_4233,45,2069,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27371572.75864557,0,468.0
45,site_PUNJAB_5222,45,2069,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,,1495.71,1.0,,0,468.0
46,site_WEST_BENGAL_001,46,2070,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27645122.594178457,0,1540.71
46,site_CHHATTISGARH_101,46,2070,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,97006.9965378608,1495.71,1.0,62694651.792454034,0,468.0
46,site_PUNJAB_416,46,2070,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,95705.5311603209,1495.71,1.0,61853527.733603776,0,468.0
46,site_PUNJAB_920,46,2070,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,97811.50745717746,1495.71,1.0,63214599.15449922,0,468.0
46,site_PUNJAB_1100,46,2070,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,96359.41233234484,1495.71,1.0,62276124.59627114,0,468.0
46,site_CHHATTISGARH_1433,46,2070,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,96637.36175079153,1495.71,1.0,62455760.525919065,0,468.0
46,site_CHHATTISGARH_2315,46,2070,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27852747.337608527,0,468.0
46,site_PUNJAB_2918,46,2070,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27557809.162922382,0,468.0
46,site_PUNJAB_3026,46,2070,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27628100.67852295,0,468.0
46,site_CHHATTISGARH_3071,46,2070,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27420234.982717674,0,468.0
46,site_ODISHA_3414,46,2070,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27755999.19979635,0,468.0
46,site_HARYANA_3513,46,2070,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27322120.458914958,0,468.0
46,site_HARYANA_3567,46,2070,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27903903.85069568,0,468.0
46,site_HARYANA_4233,46,2070,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27421407.88670063,0,468.0
46,site_PUNJAB_5222,46,2070,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,,1495.71,1.0,-125000000.0,0,468.0
47,site_WEST_BENGAL_001,47,2071,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27603162.590522356,0,1540.71
47,site_CHHATTISGARH_101,47,2071,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,97206.017676227,1495.71,1.0,62823277.16396876,0,468.0
47,site_PUNJAB_416,47,2071,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,96833.84250770291,1495.71,1.0,62582744.07430333,0,468.0
47,site_PUNJAB_920,47,2071,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,97297.6170068963,1495.71,1.0,62882476.89538701,0,468.0
47,site_PUNJAB_1100,47,2071,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,96693.25342665285,1495.71,1.0,62491882.75711146,0,468.0
47,site_CHHATTISGARH_1433,47,2071,SAFProductionSite,site_CHHATTISGARH_1433,CHHATTISGARH,inv_22,95522.60802828203,1495.71,1.0,61735306.34259839,0,468.0
47,site_CHHATTISGARH_2315,47,2071,SAFProductionSite,site_CHHATTISGARH_2315,CHHATTISGARH,inv_29,0.0,1495.71,1.0,-27488874.706112944,0,468.0
47,site_PUNJAB_2918,47,2071,SAFProductionSite,site_PUNJAB_2918,PUNJAB,inv_04,0.0,1495.71,1.0,-27143828.856612895,0,468.0
47,site_PUNJAB_3026,47,2071,SAFProductionSite,site_PUNJAB_3026,PUNJAB,inv_34,0.0,1495.71,1.0,-27629845.997637182,0,468.0
47,site_CHHATTISGARH_3071,47,2071,SAFProductionSite,site_CHHATTISGARH_3071,CHHATTISGARH,inv_04,0.0,1495.71,1.0,-27533438.88835013,0,468.0
47,site_ODISHA_3414,47,2071,SAFProductionSite,site_ODISHA_3414,ODISHA,inv_10,0.0,1495.71,1.0,-27734925.346960157,0,468.0
47,site_HARYANA_3513,47,2071,SAFProductionSite,site_HARYANA_3513,HARYANA,inv_37,0.0,1495.71,1.0,-27249769.394134443,0,468.0
47,site_HARYANA_3567,47,2071,SAFProductionSite,site_HARYANA_3567,HARYANA,inv_10,0.0,1495.71,1.0,-27387830.430797137,0,468.0
47,site_HARYANA_4233,47,2071,SAFProductionSite,site_HARYANA_4233,HARYANA,inv_41,0.0,1495.71,1.0,-27910036.777511794,0,468.0
47,site_PUNJAB_5222,47,2071,SAFProductionSite,site_PUNJAB_5222,PUNJAB,inv_46,,1495.71,1.0,-125000000.0,0,468.0
47,site_ODISHA_5664,47,2071,SAFProductionSite,site_ODISHA_5664,ODISHA,inv_48,,1495.71,1.0,,0,468.0
48,site_WEST_BENGAL_001,48,2072,SAFProductionSite,site_WEST_BENGAL_001,WEST_BENGAL,inv_01,0.0,1540.71,1.0,-27635430.08850359,0,1540.71
48,site_CHHATTISGARH_101,48,2072,SAFProductionSite,site_CHHATTISGARH_101,CHHATTISGARH,inv_04,95502.41872784811,1495.71,1.0,61722258.19962096,0,468.0
48,site_PUNJAB_416,48,2072,SAFProductionSite,site_PUNJAB_416,PUNJAB,inv_10,95404.44947091333,1495.71,1.0,61658941.64855659,0,468.0
48,site_PUNJAB_920,48,2072,SAFProductionSite,site_PUNJAB_920,PUNJAB,inv_17,96154.12288572904,1495.71,1.0,62143448.07981783,0,468.0
48,site_PUNJAB_1100,48,2072,SAFProductionSite,site_PUNJAB_1100,PUNJAB,inv_19,95326.42859289728,1495.71,1.0,61608517.53530358,0,468.0
