Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,Contracted_Production,Spot_Production,Curtailed_Volume,Take_Or_Pay_Penalty,SRMC,Opex,Transport_Cost,Profit_Margin,Max_Capacity,Is_Operational,Plant_ID,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Cumulative_Allocated,Num_Owned_Sites,State_Spot_Price,Aggregator_Contracted_Capacity,Contract_Price,Initial_Contract_Price,Num_Contracts,Avg_Contract_Coverage
84,site_TELANGANA_2516,84,2108,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,92935.64773665153,85973.68582181477,6961.961914836764,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,40937184.75878933,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
84,site_KARNATAKA_3051,84,2108,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,92025.97874014667,84954.51571211651,7071.463028030164,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_KARNATAKA_3051,1.0,,,,,,,,,,,39596090.2281128,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
84,site_ANDHRA_PRADESH_3930,84,2108,SAFProductionSite,site_ANDHRA_PRADESH_3930,ANDHRA_PRADESH,inv_11,90368.50713103816,79056.94540351332,11311.561727524837,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_ANDHRA_PRADESH_3930,1.0,,,,,,,,,,,38124880.44638926,,,,0,495.00000000000006,81960.83413849205,450.0,450.0,,
84,site_WEST_BENGAL_4276,84,2108,SAFProductionSite,site_WEST_BENGAL_4276,WEST_BENGAL,inv_02,92609.83573293693,86430.32698555692,6179.508747380009,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_WEST_BENGAL_4276,1.0,,,,,,,,,,,38886454.096339375,,,,0,500.50000000000006,88781.33805457133,454.99999999999994,454.99999999999994,,
84,site_MAHARASHTRA_4310,84,2108,SAFProductionSite,site_MAHARASHTRA_4310,MAHARASHTRA,inv_10,91914.92047926558,80559.96581554833,11354.954663717246,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_MAHARASHTRA_4310,1.0,,,,,,,,,,,36917115.58873595,,,,0,517.0,82222.18557144729,470.00000000000006,470.00000000000006,,
84,site_TAMIL_NADU_4435,84,2108,SAFProductionSite,site_TAMIL_NADU_4435,TAMIL_NADU,inv_35,91050.66524606865,78423.18586722734,12627.479378841308,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_TAMIL_NADU_4435,1.0,,,,,,,,,,,36066726.93810065,,,,0,522.5,81299.19183205116,475.00000000000006,475.00000000000006,,
84,site_JHARKHAND_4876,84,2108,SAFProductionSite,site_JHARKHAND_4876,JHARKHAND,inv_37,90581.87631355721,78936.28570362148,11645.590609935723,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_JHARKHAND_4876,1.0,,,,,,,,,,,35475897.5542047,,,,0,528.0,82592.79794654396,480.0,480.0,,
84,site_RAJASTHAN_5813,84,2108,SAFProductionSite,site_RAJASTHAN_5813,RAJASTHAN,inv_41,94377.1987626823,87385.47737563321,6991.721387049081,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_RAJASTHAN_5813,1.0,,,,,,,,,,,36809474.21882039,,,,0,533.5,89742.42689939626,484.99999999999994,484.99999999999994,,
84,site_CHHATTISGARH_6311,84,2108,SAFProductionSite,site_CHHATTISGARH_6311,CHHATTISGARH,inv_43,89911.3510328794,79742.71751843834,10168.633514441055,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_6311,1.0,,,,,,,,,,,32108123.281450525,,,,0,660.0,81891.07885224825,492.5719050036115,492.5719050036115,,
84,site_PUNJAB_7112,84,2108,SAFProductionSite,site_PUNJAB_7112,PUNJAB,inv_46,83616.44886613094,77980.03717589747,5636.411690233479,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_7112,1.0,,,,,,,,,,,29096380.35764627,,,,0,660.0,80584.46574920612,501.1922698217161,501.1922698217161,,
84,site_HARYANA_8697,84,2108,SAFProductionSite,site_HARYANA_8697,HARYANA,inv_23,89576.00177371848,76645.09919447689,12930.902579241592,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_8697,1.0,,,,,,,,,,,30304271.910112202,,,,0,665.5,80548.00324073785,511.79298437821285,511.79298437821285,,
84,site_ASSAM_8961,84,2108,SAFProductionSite,site_ASSAM_8961,ASSAM,inv_12,90515.82440714417,78442.98769820874,12072.836708935429,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_ASSAM_8961,1.0,,,,,,,,,,,31737350.71495013,,,,0,572.0,81976.2481996464,520.0,520.0,,
84,site_KERALA_9594,84,2108,SAFProductionSite,site_KERALA_9594,KERALA,inv_25,93179.8569438914,83600.79321171691,9579.063732174487,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_KERALA_9594,1.0,,,,,,,,,,,32390736.27725318,,,,0,577.5,85933.74841798336,525.0,525.0,,
84,site_ODISHA_10038,84,2108,SAFProductionSite,site_ODISHA_10038,ODISHA,inv_02,92893.34840798938,81785.33295741638,11108.015450573002,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_10038,1.0,,,,,,,,,,,31023603.54053265,,,,0,665.5,83516.17937270824,522.4497194627018,522.4497194627018,,
84,site_MADHYA_PRADESH_10183,84,2108,SAFProductionSite,site_MADHYA_PRADESH_10183,MADHYA_PRADESH,inv_28,90529.59786375512,79110.63085051172,11418.967013243397,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_10183,1.0,,,,,,,,,,,29101856.663836718,,,,0,693.0,82850.5352138366,530.7049189666487,530.7049189666487,,
85,site_GUJARAT_001,85,2109,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86860.8541394513,84062.41863799145,2798.435501459855,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,36824926.968127504,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
85,site_PUNJAB_020,85,2109,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,92314.73410098147,83048.3879674417,9266.346133539773,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,40737042.983766586,,,,0,660.0,85109.34684683023,400.0,400.0,,
85,site_CHHATTISGARH_245,85,2109,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,90841.08029709544,78091.8183919988,12749.261905096646,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,38926583.59463717,,,,0,660.0,80197.30664774435,400.0,400.0,,
85,site_HARYANA_525,85,2109,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,92592.50863210626,84812.14505867708,7780.363573429175,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,40736073.067132756,,,,0,665.5,86545.10098269311,405.0,405.0,,
85,site_ODISHA_624,85,2109,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,93450.36153696028,86291.91210727744,7158.449429682834,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,41809632.09544709,,,,0,665.5,89404.74534625192,405.0,405.0,,
85,site_BIHAR_725,85,2109,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,91821.14846811778,82748.5199034481,9072.628564669678,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,41250162.61803605,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
85,site_MADHYA_PRADESH_1615,85,2109,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,91758.06332014053,79662.46809145981,12095.595228680715,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,36989650.45262891,,,,0,693.0,82175.48493991613,430.0,430.0,,
85,site_UTTAR_PRADESH_2182,85,2109,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,92851.99308948571,85053.13885431111,7798.8542351746,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,41320970.25256236,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
85,site_TELANGANA_2516,85,2109,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,92935.64773665153,87624.91056475401,5310.737171897519,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,40937184.75878933,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
85,site_KARNATAKA_3051,85,2109,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,92025.97874014667,86279.26295419894,5746.71578594773,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_KARNATAKA_3051,1.0,,,,,,,,,,,39596090.2281128,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
85,site_ANDHRA_PRADESH_3930,85,2109,SAFProductionSite,site_ANDHRA_PRADESH_3930,ANDHRA_PRADESH,inv_11,91203.79645831854,79028.20080963503,12175.595648683506,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_ANDHRA_PRADESH_3930,1.0,,,,,,,,,,,38477274.2918971,,,,0,495.00000000000006,81960.83413849205,450.0,450.0,,
85,site_WEST_BENGAL_4276,85,2109,SAFProductionSite,site_WEST_BENGAL_4276,WEST_BENGAL,inv_02,92280.46311422728,84781.22564526617,7499.237468961117,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_WEST_BENGAL_4276,1.0,,,,,,,,,,,38748152.013016626,,,,0,500.50000000000006,88781.33805457133,454.99999999999994,454.99999999999994,,
85,site_MAHARASHTRA_4310,85,2109,SAFProductionSite,site_MAHARASHTRA_4310,MAHARASHTRA,inv_10,92522.95955519119,80360.29049732238,12162.669057868814,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_MAHARASHTRA_4310,1.0,,,,,,,,,,,37161331.09511262,,,,0,517.0,82222.18557144729,470.00000000000006,470.00000000000006,,
85,site_TAMIL_NADU_4435,85,2109,SAFProductionSite,site_TAMIL_NADU_4435,TAMIL_NADU,inv_35,89823.48130540198,77366.19552001695,12457.28578538503,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_TAMIL_NADU_4435,1.0,,,,,,,,,,,35580618.374574706,,,,0,522.5,81299.19183205116,475.00000000000006,475.00000000000006,,
85,site_JHARKHAND_4876,85,2109,SAFProductionSite,site_JHARKHAND_4876,JHARKHAND,inv_37,90581.87631355721,79781.58149524064,10800.294818316572,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_JHARKHAND_4876,1.0,,,,,,,,,,,35475897.5542047,,,,0,528.0,82592.79794654396,480.0,480.0,,
85,site_RAJASTHAN_5813,85,2109,SAFProductionSite,site_RAJASTHAN_5813,RAJASTHAN,inv_41,94345.88099513964,87356.47971409066,6989.40128104898,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_RAJASTHAN_5813,1.0,,,,,,,,,,,36797259.50412163,,,,0,533.5,89742.42689939626,484.99999999999994,484.99999999999994,,
85,site_CHHATTISGARH_6311,85,2109,SAFProductionSite,site_CHHATTISGARH_6311,CHHATTISGARH,inv_43,91518.04802016103,79250.54233437793,12267.505685783108,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_6311,1.0,,,,,,,,,,,32681888.710964635,,,,0,660.0,81891.07885224825,492.5719050036115,492.5719050036115,,
85,site_PUNJAB_7112,85,2109,SAFProductionSite,site_PUNJAB_7112,PUNJAB,inv_46,83616.44886613094,78498.36678479376,5118.082081337183,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_7112,1.0,,,,,,,,,,,29096380.35764627,,,,0,660.0,80584.46574920612,501.1922698217161,501.1922698217161,,
85,site_HARYANA_8697,85,2109,SAFProductionSite,site_HARYANA_8697,HARYANA,inv_23,89601.72273338516,77219.64561279256,12382.0771205926,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_8697,1.0,,,,,,,,,,,30312973.514784172,,,,0,665.5,80548.00324073785,511.79298437821285,511.79298437821285,,
85,site_ASSAM_8961,85,2109,SAFProductionSite,site_ASSAM_8961,ASSAM,inv_12,90106.43231485358,78088.19958165969,12018.232733193887,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_ASSAM_8961,1.0,,,,,,,,,,,31593806.52808498,,,,0,572.0,81976.2481996464,520.0,520.0,,
85,site_KERALA_9594,85,2109,SAFProductionSite,site_KERALA_9594,KERALA,inv_25,91291.9527738903,81906.96912466301,9384.983649227288,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_KERALA_9594,1.0,,,,,,,,,,,31734472.057787225,,,,0,577.5,85933.74841798336,525.0,525.0,,
85,site_ODISHA_10038,85,2109,SAFProductionSite,site_ODISHA_10038,ODISHA,inv_02,90395.25031652898,79422.20346603618,10973.0468504928,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_10038,1.0,,,,,,,,,,,30189313.398956,,,,0,665.5,83516.17937270824,522.4497194627018,522.4497194627018,,
85,site_MADHYA_PRADESH_10183,85,2109,SAFProductionSite,site_MADHYA_PRADESH_10183,MADHYA_PRADESH,inv_28,90258.70549776455,78835.7956881055,11422.909809659046,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_10183,1.0,,,,,,,,,,,29014774.969093636,,,,0,693.0,82850.5352138366,530.7049189666487,530.7049189666487,,
86,site_GUJARAT_001,86,2110,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86430.17331763246,82584.16560887716,3846.0077087553072,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,36642338.50561263,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
86,site_PUNJAB_020,86,2110,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,91952.81313078884,81919.96397240025,10032.849158388592,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,40577332.94112775,,,,0,660.0,85109.34684683023,400.0,400.0,,
86,site_CHHATTISGARH_245,86,2110,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,91589.77584598768,78319.77954918824,13269.996296799436,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,39247409.36834629,,,,0,660.0,80197.30664774435,400.0,400.0,,
86,site_HARYANA_525,86,2110,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,92393.10721539409,83325.10037402931,9068.006841364782,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,40648346.41623114,,,,0,665.5,86545.10098269311,405.0,405.0,,
86,site_ODISHA_624,86,2110,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,93450.36153696028,87100.53005770636,6349.831479253917,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,41809632.09544709,,,,0,665.5,89404.74534625192,405.0,405.0,,
86,site_BIHAR_725,86,2110,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,91187.56508697695,82177.53938425943,9010.02570271751,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,40965528.6536371,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
86,site_MADHYA_PRADESH_1615,86,2110,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,91437.5291838346,79384.18693030883,12053.34225352577,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,36860436.242661044,,,,0,693.0,82175.48493991613,430.0,430.0,,
86,site_UTTAR_PRADESH_2182,86,2110,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,92851.99308948571,86522.11218727952,6329.8809022061905,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,41320970.25256236,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
86,site_TELANGANA_2516,86,2110,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,94639.43794628172,87549.84231027125,7089.595636010461,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,41687686.59850848,,,,0,478.50000000000006,0.0,435.0,435.0,,
86,site_KARNATAKA_3051,86,2110,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,92553.16671695901,85441.193494548,7111.973222411005,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_KARNATAKA_3051,1.0,,,,,,,,,,,39822923.81339836,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
86,site_ANDHRA_PRADESH_3930,86,2110,SAFProductionSite,site_ANDHRA_PRADESH_3930,ANDHRA_PRADESH,inv_11,90843.10914366947,78715.66481180953,12127.444331859937,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_ANDHRA_PRADESH_3930,1.0,,,,,,,,,,,38325106.67082991,,,,0,495.00000000000006,81960.83413849205,450.0,450.0,,
86,site_WEST_BENGAL_4276,86,2110,SAFProductionSite,site_WEST_BENGAL_4276,WEST_BENGAL,inv_02,92280.46311422728,84850.81719005595,7429.645924171331,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_WEST_BENGAL_4276,1.0,,,,,,,,,,,38748152.013016626,,,,0,500.50000000000006,88781.33805457133,454.99999999999994,454.99999999999994,,
86,site_MAHARASHTRA_4310,86,2110,SAFProductionSite,site_MAHARASHTRA_4310,MAHARASHTRA,inv_10,91541.73639825953,79508.05470295512,12033.681695304404,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_MAHARASHTRA_4310,1.0,,,,,,,,,,,36767228.2822732,,,,0,517.0,82222.18557144729,470.00000000000006,470.00000000000006,,
86,site_TAMIL_NADU_4435,86,2110,SAFProductionSite,site_TAMIL_NADU_4435,TAMIL_NADU,inv_35,89823.48130540198,78976.10224650685,10847.379058895123,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_TAMIL_NADU_4435,1.0,,,,,,,,,,,35580618.374574706,,,,0,522.5,81299.19183205116,475.00000000000006,475.00000000000006,,
86,site_JHARKHAND_4876,86,2110,SAFProductionSite,site_JHARKHAND_4876,JHARKHAND,inv_37,91172.31380386109,79450.81404330196,11721.499760559134,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_JHARKHAND_4876,1.0,,,,,,,,,,,35707139.175273284,,,,0,528.0,82592.79794654396,480.0,480.0,,
86,site_RAJASTHAN_5813,86,2110,SAFProductionSite,site_RAJASTHAN_5813,RAJASTHAN,inv_41,93459.50728204283,86535.77099347112,6923.736288571716,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_RAJASTHAN_5813,1.0,,,,,,,,,,,36451551.52837932,,,,0,533.5,89742.42689939626,484.99999999999994,484.99999999999994,,
86,site_CHHATTISGARH_6311,86,2110,SAFProductionSite,site_CHHATTISGARH_6311,CHHATTISGARH,inv_43,91518.04802016103,79553.6384767802,11964.40954338084,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_6311,1.0,,,,,,,,,,,32681888.710964635,,,,0,660.0,81891.07885224825,492.5719050036115,492.5719050036115,,
86,site_PUNJAB_7112,86,2110,SAFProductionSite,site_PUNJAB_7112,PUNJAB,inv_46,84139.16095517491,78467.5143252942,5671.646629880706,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_7112,1.0,,,,,,,,,,,29278270.762783095,,,,0,660.0,0.0,501.1922698217161,501.1922698217161,,
86,site_HARYANA_8697,86,2110,SAFProductionSite,site_HARYANA_8697,HARYANA,inv_23,90195.10078995777,77152.67336401781,13042.427425939954,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_8697,1.0,,,,,,,,,,,30513718.017952487,,,,0,665.5,80548.00324073785,511.79298437821285,511.79298437821285,,
86,site_ASSAM_8961,86,2110,SAFProductionSite,site_ASSAM_8961,ASSAM,inv_12,90106.43231485358,78256.07527972406,11850.35703512952,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_ASSAM_8961,1.0,,,,,,,,,,,31593806.52808498,,,,0,572.0,81976.2481996464,520.0,520.0,,
86,site_KERALA_9594,86,2110,SAFProductionSite,site_KERALA_9594,KERALA,inv_25,91281.7438897036,81897.80973288235,9383.934156821255,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_KERALA_9594,1.0,,,,,,,,,,,31730923.29428594,,,,0,577.5,85933.74841798336,525.0,525.0,,
86,site_ODISHA_10038,86,2110,SAFProductionSite,site_ODISHA_10038,ODISHA,inv_02,90395.25031652898,81635.89330759467,8759.357008934312,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_10038,1.0,,,,,,,,,,,30189313.398956,,,,0,665.5,83516.17937270824,522.4497194627018,522.4497194627018,,
86,site_MADHYA_PRADESH_10183,86,2110,SAFProductionSite,site_MADHYA_PRADESH_10183,MADHYA_PRADESH,inv_28,90258.70549776455,81135.92246651268,9122.783031251864,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_10183,1.0,,,,,,,,,,,29014774.969093636,,,,0,693.0,82850.5352138366,530.7049189666487,530.7049189666487,,
87,site_GUJARAT_001,87,2111,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86430.17331763246,84541.07091667272,1889.1024009597459,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,36642338.50561263,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
87,site_PUNJAB_020,87,2111,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,91952.81313078884,81942.21184771572,10010.60128307312,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,40577332.94112775,,,,0,660.0,85109.34684683023,400.0,400.0,,
87,site_CHHATTISGARH_245,87,2111,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,89439.8050750733,76258.69755029399,13181.107524779305,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,38326118.949228466,,,,0,660.0,80197.30664774435,400.0,400.0,,
87,site_HARYANA_525,87,2111,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,92393.10721539409,83587.48786612201,8805.619349272078,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,40648346.41623114,,,,0,665.5,86545.10098269311,405.0,405.0,,
87,site_ODISHA_624,87,2111,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,92660.06720119747,85562.15560084005,7097.911600357416,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,41456054.914129406,,,,0,665.5,89404.74534625192,405.0,405.0,,
87,site_BIHAR_725,87,2111,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,91187.56508697695,83623.8405664064,7563.72452057054,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,40965528.6536371,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
87,site_MADHYA_PRADESH_1615,87,2111,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,91437.5291838346,79461.73873088698,11975.790452947622,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,36860436.242661044,,,,0,693.0,82175.48493991613,430.0,430.0,,
87,site_UTTAR_PRADESH_2182,87,2111,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,94146.48705070362,86238.90526563009,7907.581785073533,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,41897045.62460157,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
87,site_TELANGANA_2516,87,2111,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,92398.78504273001,85477.0403934916,6921.744649238419,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,40700702.33437623,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
87,site_KARNATAKA_3051,87,2111,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,92553.16671695901,87403.09023006071,5150.076486898295,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_KARNATAKA_3051,1.0,,,,,,,,,,,39822923.81339836,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
87,site_ANDHRA_PRADESH_3930,87,2111,SAFProductionSite,site_ANDHRA_PRADESH_3930,ANDHRA_PRADESH,inv_11,90843.10914366947,79422.63498910023,11420.474154569238,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_ANDHRA_PRADESH_3930,1.0,,,,,,,,,,,38325106.67082991,,,,0,495.00000000000006,81960.83413849205,450.0,450.0,,
87,site_WEST_BENGAL_4276,87,2111,SAFProductionSite,site_WEST_BENGAL_4276,WEST_BENGAL,inv_02,92356.21030864632,85798.80156182678,6557.408746819536,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_WEST_BENGAL_4276,1.0,,,,,,,,,,,38779957.9197585,,,,0,500.50000000000006,88781.33805457133,454.99999999999994,454.99999999999994,,
87,site_MAHARASHTRA_4310,87,2111,SAFProductionSite,site_MAHARASHTRA_4310,MAHARASHTRA,inv_10,90794.08714498114,78858.68819465922,11935.39895032192,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_MAHARASHTRA_4310,1.0,,,,,,,,,,,36466939.126179814,,,,0,517.0,82222.18557144729,470.00000000000006,470.00000000000006,,
87,site_TAMIL_NADU_4435,87,2111,SAFProductionSite,site_TAMIL_NADU_4435,TAMIL_NADU,inv_35,89900.799933992,77432.79111450852,12468.008819483483,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_TAMIL_NADU_4435,1.0,,,,,,,,,,,35611245.606754184,,,,0,522.5,81299.19183205116,475.00000000000006,475.00000000000006,,
87,site_JHARKHAND_4876,87,2111,SAFProductionSite,site_JHARKHAND_4876,JHARKHAND,inv_37,91172.31380386109,79845.51982829846,11326.793975562628,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_JHARKHAND_4876,1.0,,,,,,,,,,,35707139.175273284,,,,0,528.0,82592.79794654396,480.0,480.0,,
